	Unnamed: 0	id	question	equation
5290	5290	349	a, b, c, d, e의 문자를 나열할 때, a, b, c가 서로 이웃하지 않도록 나열하는 경우의 수는?	print ( math.factorial ( 5 ) - math.factorial ( 2 ) * math.factorial ( 3 ) )
5291	5291	1055	어떤 수에서 411을 더해야 하는데 잘못하여 981을 더한 결과가 218이 나왔습니다. 바르게 계산한 결과를 구하시오.	218 - 981 + 411
5292	5292	42	우리는 가게에서 85개의 모자를 샀다. 파란색 모자는 6 원이고 녹색 모자는 7 원입니다. 총 가격은 600 원였습니다. 우리는 얼마나 많은 녹색 모자를 샀습니까?	600 - 85 * 6
5293	5293	852	윤기는 7개의 풍선이 있고 윤기의 친구는 5개의 풍선을 가지고 있습니다. 윤기는 친구보다 얼마나 많은 풍선을 가지고 있습니까?	"X=7-5
print(X)"
5294	5294	2721	주어진 숫자가 42, 34, 80, 46, 46, 13, 12, 63, 20, 83 일 경우 12 보다 크고 80 보다 작은 수 중 가장 큰 수는 무엇입니까?	max ( sorted ( [ i for i in [ 42, 34, 80, 46, 46, 13, 12, 63, 20, 83 ] if i > 12 and i < 80 ] ) )
5295	5295	3455	3 개의 수 2, 3, 5 로 나누어 떨어질 수 있는 세 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(100, 1000) if arr % 2 == 0 and arr % 3 == 0 and arr % 5 == 0] )
5296	5296	288	서로 다른 5장의 티셔츠와 서로 다른 4장의 바지 중에서 티셔츠 한 장과 바지 두 장을 고르는 경우의 수를 구하시오.	math.comb ( 5 , 1 ) * math.comb ( 4 , 2 )
5297	5297	811	서로 다른 두 자연수 A , B가 있습니다. A + B = 60, B = 3 * A 일 때, A 를 구하시오.	60 / ( 1 + 3 )
5298	5298	1134	어떤 수에서 715을 빼야 하는데 잘못하여 666을 뺀 결과가 189이 나왔습니다. 바르게 계산한 결과를 구하시오.	189 + 666 - 715
5299	5299	907	서로 다른 두 자연수 A , B가 있습니다. A + B = 64, B = 4 * A 일 때, A 를 구하시오.	64 / ( 1 + 4 )
5300	5300	554	A4+2B=63'에서 A에 해당하는 숫자를 쓰시오.	[ A for A in range ( 10 ) if len ( [ B for B in range ( 10 ) if ( A * 10 + 4 ) + ( 2 * 10 + B ) == 63 ] ) != 0 ] [ 0 ]
5301	5301	1236	어떤 수에서 383을 더했더니 920가 되었습니다. 어떤 수에서 514를 빼면 얼마가 되는지 구하시오.	920 - 383 - 514
5302	5302	582	책 가격이 300원에서 480원로 인상되었습니다. 가격의 상승 비율은 얼마입니까?	 ( 480 - 300 ) / 300 * 100
5303	5303	793	3개의 수 2*3, 0.5, 12/13이 있습니다. 가장 큰 수는 무엇입니까?	max ( 2 * 3 , 0.5 , 12 / 13 )
5305	5305	1465	766에 어떤 수를 빼야 할 것을 잘못하여 881에 어떤 수를 곱했더니 84576이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	766 - ( 84576 / 881 ) 
5306	5306	451	유정이는 그녀가 재활용 한 캔의 각 가방에 대해 5점을 얻습니다. 그녀가 17개의 가방을 가지고 있지만 8개의 가방에 대해 재활용하지 않았다면 그녀는 몇 점을 얻습니까?	"X=5*(17-8)
print(X)"
5307	5307	594	N을 5로 나눈 나머지가 4이면 3 곱하기 N을 5로 나눈 나머지는 얼마인가?	print ( 4 * 3 % 5 )
5308	5308	3645	3 개의 수 13, 10, 9 로 나누어 떨어질 수 있는 세 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(100, 1000) if arr % 13 == 0 and arr % 10 == 0 and arr % 9 == 0] )
5309	5309	176	상자 안에 47개의 공이 있습니다. 윤기이가 98개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	47 + 98
5310	5310	2394	261 보다 어떤 수만큼 큰 수는 825입니다. 어떤 수보다 268 작은 수는 얼마입니까?	825 - 261 - 268
5311	5311	268	감, 귤, 참외 중에서 3가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '감', '귤', '참외' ] , 3 ) ) )
5312	5312	2191	한 상자에는 포도이 272개씩 들어있습니다. 137개의 상자 안에 있는 포도은 모두 몇 개일까요?	272 * 137
5313	5313	334	A, B 및 C는 파트너십을 체결합니다. A는 처음에 약간의 돈을 투자하고, B는 6개월 후에 금액을 두 배로, C는 8개월 후에 금액의 세 배를 투자합니다. 연간 이익이 18000원인 경우, A의 지분은?	1 * 12 * 18000 / ( 1 * 12 + ( 12 - 6 ) * 2 + ( 12 - 8 ) * 3 ) 
5314	5314	1919	4개의 수 66.61, 5.95, 54.47, 73.91이 있습니다. 이 중에서 92.5보다 큰 수는 모두 몇 개 입니까?	len ( [ val for val in [ 66.61, 5.95, 54.47, 73.91 ] if val > 92.5 ] ) 
5315	5315	2049	7개의 수 61.89, 79.98, 36.7, 13.38, 20.55, 9.57, 23.04이 있습니다. 이 중에서 73.06보다 작은 수는 모두 몇 개 입니까?	len ( [ val for val in [ 61.89, 79.98, 36.7, 13.38, 20.55, 9.57, 23.04 ] if val < 73.06 ] ) 
5316	5316	1580	382에 어떤 수를 곱해야 할 것을 잘못하여 684에 어떤 수를 곱했더니 47880이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	382 * ( 47880 / 684 ) 
5317	5317	81	상자 안에 18개의 공이 있습니다. 윤기이가 27개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	18 + 27
5318	5318	100	상자 안에 10개의 공이 있습니다. 지민이가 35개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	10 + 35
5319	5319	3470	3 개의 수 7, 1, 14 로 나누어 떨어질 수 있는 두 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(10, 100) if arr % 7 == 0 and arr % 1 == 0 and arr % 14 == 0] )
5320	5320	888	은지네 농장에는 지름이 12m인 원 모양의 꽃밭이 있습니다. 이 꽃밭의 넓이는 몇 m2인지 구하시오.	math.pi * ( ( 12 / 2 ) ** 2 )
5321	5321	2480	697에서 753까지의 수가 있을 때, 711보다 크고, 713보다 작은 수는 얼마입니까?	( 711 + 713 ) / 2
5322	5322	3212	(나) 컵에 물을 가득 넣어 (자) 컵에 부었더니 물이 가득 차지 않았습니다. 어느 컵에 물이 더 적게 들어갈까요?	print('(나)')
5323	5323	37	상자 안에 52개의 공이 있습니다. 윤기이가 66개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	52 + 66
5324	5324	2110	한 상자에는 채소이 276개씩 들어있습니다. 203개의 상자 안에 있는 채소은 모두 몇 개일까요?	276 * 203
5325	5325	169	호석이는 지민이의 윗층에 살고 지민이는 태형이의 아랫층에 살고 정국이는 호석이의 윗층에 살고 있습니다. 가장 아랫층에 사는 사람은 누구입니까?	print('지민')
5326	5326	3427	2 개의 수 2, 8 로 나누어 떨어질 수 있는 세 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(100, 1000) if arr % 2 == 0 and arr % 8 == 0 ] )
5327	5327	199	민영이는 28개의 컵케이크를 만들었습니다. 그녀가 25개를 팔았고 8개를 더 만들었다면 총 몇 개의 컵케이크가 있습니까?	"X=28+8-25
print(X)"
5329	5329	3660	석진 , 태형 , 유나의 수학 점수는 각각 5점, 40점, 81점입니다. 이 셋을 제외한 학급의 수학 점수 평균은 13점입니다. 태형네 학급 인원수가 68명일 때, 학급 수학 평균 점수는 몇 점입니까	( ( 68 - 3 ) * 13 + 5 + 40 + 81 ) / 68
5330	5330	867	서로 다른 두 자연수 A , B가 있습니다. A - B = --22, B = 3 * A 일 때, A 를 구하시오.	11
5331	5331	4116	달리기 시합에서 석진는 97 등을 했고, 민영는 99 등을 했습니다. 은지는 민영보다 잘했지만 석진보다는 못했습니다. 은지의 등수는 몇 등입니까?	 ( 97 + 99 ) / 2
5332	5332	3650	3 개의 수 11, 4, 8 로 나누어 떨어질 수 있는 세 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(100, 1000) if arr % 11 == 0 and arr % 4 == 0 and arr % 8 == 0] )
5333	5333	637	석진이는 9개의 책꽂이를 가지고 있습니다. 남준이는 석진이에게 책꽂이 56개를 주었습니다. 석진이는 얼마나 많은 책꽂이를 가지고 있습니까?	"X=9+56
print(X)"
5335	5335	1234	어떤 수에서 481을 빼더니 507가 되었습니다. 어떤 수에서 354를 더하면 얼마가 되는지 구하시오.	507 + 481 + 354
5336	5336	4613	6개의 숫자 1, 2, 3, 5, 6, 7를 한 번씩만 사용하여 여섯 자리수를 만들려고 합니다. 만들 수 있는 여섯 자리 수는 모두 몇 개입니까?	math.factorial(6)
5337	5337	348	학교의 야구 팀에는 12명의 새로운 선수와 44명의 돌아온 선수가 있었습니다. 코치가 각 그룹에 8명의 선수가 있도록 하면 몇 개의 그룹이 생깁니까?	"X=(12+44)/8
print(X)"
5338	5338	4428	키가 작은 사람부터 순서대로 77명이 한 줄로 서 있습니다. 민영가 앞에서부터 64번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 민영는 앞에서부터 몇 번째에 서게 됩니까?	77 - 64 + 1
5339	5339	2270	19 보다 어떤 수만큼 큰 수는 475입니다. 어떤 수보다 748 큰 수는 얼마입니까?	475 - 19 + 748
5340	5340	3085	(하) 컵에 물을 가득 넣어 (마) 컵에 부었더니 물이 넘쳤습니다. 어느 컵에 물이 더 적게 들어갈까요?	print('(마)')
5341	5341	3915	73명의 학생들이 한 줄로 줄을 섰습니다. 정국의 앞에 15명의 학생들이 서 있습니다. 정국의 뒤에 서 있는 학생은 몇 명입니까?	73 - ( 15 + 1 )
5342	5342	76	(가) 레스토랑의 직원은 29명의 고객이 기다릴 수 있도록 했습니다. 점심시간 동안 그는 또 다른 20명의 고객을 추가했습니다. 고객 중 34명이 팁을 남겨 두지 않았으면 얼마나 많은 고객이 팁을 남겨 두었습니까?	"X=29+20-34
print(X)"
5343	5343	4229	달리기 시합에서 석진는 18 등을 했고, 민영는 20 등을 했습니다. 은지는 민영보다 잘했지만 석진보다는 못했습니다. 은지의 등수는 몇 등입니까?	 ( 18 + 20 ) / 2
5344	5344	2098	한 상자에는 수박이 292개씩 들어있습니다. 124개의 상자 안에 있는 수박은 모두 몇 개일까요?	292 * 124
5345	5345	2834	주어진 숫자가 60, 84, 1, 69, 82, 23, 75, 7, 41, 13, 79, 34, 81, 70, 84, 48, 33, 8 일 경우 34 보다 크고 84 보다 작은 수 중 가장 큰 수는 무엇입니까?	max ( sorted ( [ i for i in [ 60, 84, 1, 69, 82, 23, 75, 7, 41, 13, 79, 34, 81, 70, 84, 48, 33, 8 ] if i > 34 and i < 84 ] ) )
5346	5346	1683	은지이는 8와 1를 모았습니다. 유나이는 8과 8을 모았습니다. 누가 모은 수가 더 큽니까?	'은지' if 8+1 > 8+8 else '유나'
5347	5347	3894	62명의 학생들이 한 줄로 줄을 섰습니다. 정국의 앞에 48명의 학생들이 서 있습니다. 정국의 뒤에 서 있는 학생은 몇 명입니까?	62 - ( 48 + 1 )
5349	5349	4527	2개의 숫자 8, 2를 한 번씩만 사용하여 두 자리수를 만들려고 합니다. 만들 수 있는 두 자리 수는 모두 몇 개입니까?	math.factorial(2)
5350	5350	395	3 이상의 자연수 중 10의 약수는 모두 몇 개인가?	sum ( 1 for _ in filter ( lambda x: 10 % x == 0 , range ( 3 , 11 ) ) )
5351	5351	749	취업 지원자 30명 중 12명은 최소 4년 경력, 19명은 학위 소지자, 6명은 4년 미만의 경력으로 학위가 없었습니다. 최소 4년의 경력과 학위를 가진 지원자는 몇 명입니까?	12 + 19 - ( 30 - 6 ) + 19 - 12
5352	5352	344	자동차는 시속 90km로 달리고 있습니다. 15초 안에 얼마만큼의 거리를 주파할까?	90 / 3.6 * 15
5353	5353	2144	한 상자에는 가지이 255개씩 들어있습니다. 206개의 상자 안에 있는 가지은 모두 몇 개일까요?	255 * 206
5354	5354	831	1m/s와 90cm/s 중 느린 것은?	print ( 1 if 1 > 90 / 100 else 90 / 100 )
5355	5355	3526	3 개의 수 7, 6, 8 로 나누어 떨어질 수 있는 두 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(10, 100) if arr % 7 == 0 and arr % 6 == 0 and arr % 8 == 0] )
5356	5356	4282	키가 작은 사람부터 순서대로 62명이 한 줄로 서 있습니다. 윤기가 앞에서부터 61번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 윤기는 앞에서부터 몇 번째에 서게 됩니까?	62 - 61 + 1
5357	5357	1533	823에 어떤 수를 곱해야 할 것을 잘못하여 916에 어떤 수를 곱했더니 56792이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	823 * ( 56792 / 916 ) 
5358	5358	4647	3개의 숫자 8, 9, 3를 한 번씩만 사용하여 세 자리수를 만들려고 합니다. 만들 수 있는 세 자리 수는 모두 몇 개입니까?	math.factorial(3)
5359	5359	629	식당에서 유정은 130원에 햄버거 3개, 쉐이크 7개, 콜라 1개를 살 수있다. 같은 장소에서 버거 4개, 쉐이크 10개, 콜라 1개에 164.50원이 들었습니다. 버거 1개, 쉐이크 1개, 콜라 1개를 한 끼 식사에 드는 비용은 얼마입니까?	130 + 164.50 - 130 - ( 164.50 - 130 ) * 3
5360	5360	4040	42명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 23명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?	42 - ( 23 + 1 )
5361	5361	2800	주어진 숫자가 5, 68, 91, 4, 56, 71, 9 일 경우 4 보다 크고 71 보다 작은 수 중 가장 작은 수는 무엇입니까?	min ( sorted ( [ i for i in [ 5, 68, 91, 4, 56, 71, 9 ] if i > 4 and i < 71 ] ) )
5362	5362	3339	2 개의 수 12, 13 로 나누어 떨어질 수 있는 세 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(100, 1000) if arr % 12 == 0 and arr % 13 == 0 ] )
5363	5363	3644	3 개의 수 10, 15, 1 로 나누어 떨어질 수 있는 세 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(100, 1000) if arr % 10 == 0 and arr % 15 == 0 and arr % 1 == 0] )
5364	5364	854	서로 다른 두 자연수 A , B가 있습니다. A + B = 16, B = 5 * A 일 때, A 를 구하시오.	16 / ( 1 + 5 )
5365	5365	1905	9개의 수 59.91, 6.19, 42.3, 19.19, 1.22, 30.49, 68.29, 72.35, 78.23이 있습니다. 이 중에서 76.13보다 큰 수는 모두 몇 개 입니까?	len ( [ val for val in [ 59.91, 6.19, 42.3, 19.19, 1.22, 30.49, 68.29, 72.35, 78.23 ] if val > 76.13 ] ) 
5366	5366	3757	윤기 , 석진 , 은지의 수학 점수는 각각 74점, 98점, 20점입니다. 이 셋을 제외한 학급의 수학 점수 평균은 50점입니다. 윤기네 학급 인원수가 27명일 때, 학급 수학 평균 점수는 몇 점입니까	( ( 27 - 3 ) * 50 + 74 + 98 + 20 ) / 27
5367	5367	2115	한 상자에는 마늘이 161개씩 들어있습니다. 12개의 상자 안에 있는 마늘은 모두 몇 개일까요?	161 * 12
5368	5368	1467	242에 어떤 수를 곱해야 할 것을 잘못하여 964에 어떤 수를 곱했더니 92544이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	242 * ( 92544 / 964 ) 
5369	5369	3457	3 개의 수 14, 3, 7 로 나누어 떨어질 수 있는 두 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(10, 100) if arr % 14 == 0 and arr % 3 == 0 and arr % 7 == 0] )
5370	5370	512	4개의 수 91, 75, 47, 1가 있습니다. 그 중에서 가장 큰 수와 가장 작은 수의 차는 얼마입니까?	max ( [ 91 , 75 , 47 , 1 ] ) - min ( [ 91 , 75 , 47 , 1 ] ) 
5372	5372	2179	한 상자에는 고추이 126개씩 들어있습니다. 152개의 상자 안에 있는 고추은 모두 몇 개일까요?	126 * 152
5373	5373	2109	한 상자에는 수박이 120개씩 들어있습니다. 87개의 상자 안에 있는 수박은 모두 몇 개일까요?	120 * 87
5374	5374	4301	키가 작은 사람부터 순서대로 54명이 한 줄로 서 있습니다. 호석가 앞에서부터 4번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 호석는 앞에서부터 몇 번째에 서게 됩니까?	54 - 4 + 1
5375	5375	1239	손잡이를 하나 만드는 데 0.6달러의 비용이 듭니다. 기계를 작동시키는 고정 비용은 주당 7,640달러입니다. 회사가 손잡이를 각각 4.6달러에 판매하는 경우 수익이 나려면 손잡이는 최소 몇 개 팔아야 합니까?	"X=7640/(4.6-0.6)
print(X)"
5376	5376	2776	주어진 숫자가 60, 44, 28, 2, 48, 17, 85, 17, 48 일 경우 17 보다 크고 48 보다 작은 수 중 가장 작은 수는 무엇입니까?	min ( sorted ( [ i for i in [ 60, 44, 28, 2, 48, 17, 85, 17, 48 ] if i > 17 and i < 48 ] ) )
5377	5377	2266	594 보다 어떤 수만큼 큰 수는 711입니다. 어떤 수보다 932 작은 수는 얼마입니까?	711 - 594 - 932
5378	5378	277	배, 귤, 바나나 중에서 2가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '배', '귤', '바나나' ] , 2 ) ) )
5379	5379	3765	정국 , 태형 , 윤기의 수학 점수는 각각 1점, 5점, 50점입니다. 이 셋을 제외한 학급의 수학 점수 평균은 68점입니다. 윤기네 학급 인원수가 100명일 때, 학급 수학 평균 점수는 몇 점입니까	( ( 100 - 3 ) * 68 + 1 + 5 + 50 ) / 100
5380	5380	935	서로 다른 두 자연수 A , B가 있습니다. A - B = --18, B = 3 * A 일 때, A 를 구하시오.	9
5381	5381	2848	주어진 숫자가 26, 81, 74, 43, 3, 66, 88, 44, 92, 85, 92, 24, 69, 81 일 경우 3 보다 크고 69 보다 작은 수 중 가장 큰 수는 무엇입니까?	max ( sorted ( [ i for i in [ 26, 81, 74, 43, 3, 66, 88, 44, 92, 85, 92, 24, 69, 81 ] if i > 3 and i < 69 ] ) )
5382	5382	3153	(하) 컵에 물을 가득 넣어 (바) 컵에 부었더니 물이 넘쳤습니다. 어느 컵에 물이 더 적게 들어갈까요?	print('(바)')
5383	5383	408	6개의 수 24, 34, 8, 98, 86, 100가 있습니다. 그 중에서 가장 큰 수와 가장 작은 수의 차는 얼마입니까?	max ( [ 24 , 34 , 8 , 98 , 86 , 100 ] ) - min ( [ 24 , 34 , 8 , 98 , 86 , 100 ] ) 
5384	5384	964	유나는 8,000원짜리 피자를 세 판 샀습니다. 유나는 피자를 사기 위해 지불 한 금액은 총 얼마입니까?	"X=8000*3
print(X)"
5385	5385	241	현재 출생률은 1000명당 32명이고 사망률은 1000명당 11명입니다. 인구 비율의 증가율은 얼마입니까?	 ( 32 - 11 ) / 1000 * 100
5386	5386	106	상자 안에 58개의 공이 있습니다. 지민이가 83개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	58 + 83
5387	5387	2309	198 보다 어떤 수만큼 작은 수는 841입니다. 어떤 수보다 78 큰 수는 얼마입니까?	841 - 198 + 78
5388	5388	4064	달리기 시합에서 지민는 74 등을 했고, 석진는 76 등을 했습니다. 유나는 석진보다 잘했지만 지민보다는 못했습니다. 유나의 등수는 몇 등입니까?	 ( 74 + 76 ) / 2
5389	5389	149	과일 한 그릇에는 사과 14개와 오렌지 25개가 들어 있습니다. 그릇에 담긴 과일 조각의 70 %가 사과가되도록 오렌지를 몇개 제거해야합니까?	 ( ( 14 + 25 ) * ( 70 / 100 ) - 14 ) / ( 70 / 100 ) 
5390	5390	678	태형이는 어떤 수에서 10을 곱하고 5를 더한 결과를 물어봤는데, 호석이가 잘못 듣고 어떤 수에서 5를 곱하고 10을 더한 결과인 30을 대답했습니다. 석진이가 올바른 결과를 대답했을 때, 석진이의 대답은 무엇일까요?	x = ( 30 - 10 ) / 5 ; print ( ( x * 10 ) + 5 )
5391	5391	4338	키가 작은 사람부터 순서대로 66명이 한 줄로 서 있습니다. 지민가 앞에서부터 44번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 지민는 앞에서부터 몇 번째에 서게 됩니까?	66 - 44 + 1
5392	5392	4350	키가 작은 사람부터 순서대로 37명이 한 줄로 서 있습니다. 윤기가 앞에서부터 26번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 윤기는 앞에서부터 몇 번째에 서게 됩니까?	37 - 26 + 1
5393	5393	151	민영이는 냉장고에 14 병의 물을 가지고 있었습니다. 그녀가 그들 중 8 병의 물을 마시고 45 병의 물을 더 샀다면 그녀에게는 몇 병의 물이 남아 있습니까?	"X=14+45-8
print(X)"
5394	5394	352	유정은 그녀의 휴대폰으로부터 5장의 사진과 그녀의 카메라부터 35장의 사진을 페이스북으로 업로드했습니다. 그녀가 각 앨범이 같은 양의 사진을 가지도록 8개의 다른 앨범으로 사진을 정렬 한 경우 각 앨범에는 몇 장의 사진이 있습니까?	"X=(5+35)/8
print(X)"
5395	5395	1026	태형이는 85개의 땅콩이 있습니다. 정국이는 태형이보다 48개 더 많이 가지고 있습니다. 정국이는 얼마나 많은 땅콩을 가지고 있습니까?	"X=85+48
print(X)"
5396	5396	1960	7개의 수 7.12, 93.17, 52.52, 49.17, 59.58, 63.94, 4.69이 있습니다. 이 중에서 89.84보다 작은 수는 모두 몇 개 입니까?	len ( [ val for val in [ 7.12, 93.17, 52.52, 49.17, 59.58, 63.94, 4.69 ] if val < 89.84 ] ) 
5398	5398	429	50리터의 우유와 물의 혼합물에는 10%의 물이 들어 있습니다. 혼합물에 물이 15% 포함되도록 몇 리터의 물을 혼합물에 첨가해야 합니까?	50 * 15 / 10 - 50
5399	5399	757	7, 9, 12, 18로 나눌 때 각 수에서 나머지 4가 남는 최소 숫자는 얼마입니까?	math.lcm (math.lcm ( 7 , 9 ) ,math.lcm ( 12 , 18 ) ) + 4
5400	5400	832	호석이는 석진이보다 가볍지만 유정이보다 무겁습니다. 유정이는 유나보다 무겁습니다. 제일 가벼운 사람은?	"print ( ""유나"" )"
5401	5401	2888	민영와 동생의 나이를 합하면 87이고, 두 사람의 나이 차는 9입니다. 민영의 동생은 몇 살일까요?	( 87 - 9 ) / 2
5402	5402	984	은지는 바구니에 28개의 딸기가 있습니다. 은지는 35개의 딸기를 주워서 바구니에 넣었습니다. 은지의 바구니에는 얼마나 많은 딸기가 있습니까?	"X=28+35
print(X)"
5403	5403	3916	79명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 65명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?	79 - ( 65 + 1 )
5404	5404	4444	키가 작은 사람부터 순서대로 72명이 한 줄로 서 있습니다. 민영가 앞에서부터 48번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 민영는 앞에서부터 몇 번째에 서게 됩니까?	72 - 48 + 1
5405	5405	1061	어떤 수에서 833을 빼야 하는데 잘못하여 423을 더한 결과가 384이 나왔습니다. 바르게 계산한 결과를 구하시오.	384 - 423 - 833
5406	5406	818	서로 다른 두 자연수 A , B가 있습니다. A - B = --75, B = 4 * A 일 때, A 를 구하시오.	25
5407	5407	730	어떤 소수의 소수점을 왼쪽으로 2 자리 옮기면 원래보다 23.69 만큼 작아집니다. 원래의 소수를 구하시오.	23.69 * 100 / 99
5408	5408	962	서로 다른 두 자연수 A , B가 있습니다. A + B = 64, B = 3 * A 일 때, A 를 구하시오.	64 / ( 1 + 3 )
5409	5409	3575	3 개의 수 7, 14, 2 로 나누어 떨어질 수 있는 세 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(100, 1000) if arr % 7 == 0 and arr % 14 == 0 and arr % 2 == 0] )
5410	5410	718	각 어린이에게는 3개의 오렌지가 있습니다. 4명의 어린이가 있는 경우 오렌지가 총 몇 개 있습니까?	"X=3*4
print(X)"
5411	5411	741	어떤 소수의 소수점을 오른쪽으로 2 자리 옮기면 원래보다 194.87 만큼 커집니다. 원래의 소수를 구하시오.	194.87 * 100 / 1
5413	5413	701	어떤 수를 2로 곱해야 되는데 잘못하여 2로 나누었더니 19가 나왔다. 바르게 계산한 결과는?	print ( 19 * 2 * 2 )
5414	5414	765	39에서 79까지 정확히 11로 나눌 수 있는 숫자는 몇 개입니까?	 (math.floor ( 79 / 11 ) * 11 - (math.floor ( 39 / 11 ) + 1 ) * 11 ) / 11 + 1
5415	5415	555	민영이는 학교에서 팔 빵을 총 71개를 구웠습니다. 만약 그의 동생이 43개를 먹었고, 나머지의 빵은 7개씩 포장하려 하면 총 몇 개의 포장이 나올 수 있습니까?	"X=(71-43)/7
print(X)"
5416	5416	1301	어떤 수에서 66을 빼더니 340가 되었습니다. 어떤 수에서 695를 곱하면 얼마가 되는지 구하시오.	340 + 66 * 695
5417	5417	406	10개의 수 89, 30, 45, 59, 25, 48, 90, 2, 89, 33가 있습니다. 그 중에서 가장 큰 수와 가장 작은 수의 차는 얼마입니까?	max ( [ 89 , 30 , 45 , 59 , 25 , 48 , 90 , 2 , 89 , 33 ] ) - min ( [ 89 , 30 , 45 , 59 , 25 , 48 , 90 , 2 , 89 , 33 ] ) 
5418	5418	192	상자 안에 68개의 공이 있습니다. 윤기이가 47개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	68 + 47
5419	5419	835	서로 다른 두 자연수 A , B가 있습니다. A - B = --72, B = 4 * A 일 때, A 를 구하시오.	24
5420	5420	325	집합 A는 6에서 50까지의 모든 짝수를 포함합니다. 집합 B는 106에서 150까지의 모든 짝수를 포함합니다. 집합 B의 요소의 합과 집합 A의 요소의 합의 차이는 무엇입니까?	 ( 106 - 6 ) * ( ( 50 - 6 ) / 2 + 1 ) 
5421	5421	650	10에서 400까지의 모든 배수의 평균은 얼마입니까?	 ( 10 + 400 ) * ( ( 400 - 10 ) / 10 + 1 ) / 2 / ( ( 400 - 10 ) / 10 + 1 ) 
5422	5422	3736	정국 , 호석 , 지민의 수학 점수는 각각 14점, 10점, 79점입니다. 이 셋을 제외한 학급의 수학 점수 평균은 40점입니다. 호석네 학급 인원수가 67명일 때, 학급 수학 평균 점수는 몇 점입니까	( ( 67 - 3 ) * 40 + 14 + 10 + 79 ) / 67
5423	5423	72	3을 네 배로 늘리면 얼마인지 답하시오.	3 * 4
5424	5424	1333	어떤 수에서 912을 더했더니 965가 되었습니다. 어떤 수에서 603를 곱하면 얼마가 되는지 구하시오.	965 - 912 * 603
5425	5425	3194	(다) 컵에 물을 가득 넣어 (바) 컵에 부었더니 물이 가득 차지 않았습니다. 어느 컵에 물이 더 많이 들어갈까요?	print('(바)')
5426	5426	2825	주어진 숫자가 4, 42, 11, 18, 98, 11, 88, 14, 11, 38, 8, 45, 25, 10 일 경우 8 보다 크고 11 보다 작은 수 중 가장 큰 수는 무엇입니까?	max ( sorted ( [ i for i in [ 4, 42, 11, 18, 98, 11, 88, 14, 11, 38, 8, 45, 25, 10 ] if i > 8 and i < 11 ] ) )
5427	5427	261	한 학급의 평균 연령은 15.8세입니다. 남학생의 평균 연령은 16.4세, 여학생의 평균 연령은 15.2세이이다. 남학생과 여학생의 비율은?	 ( 15.8 - 15.2 ) / ( 16.4 - 15.8 ) 
5428	5428	1645	690에 어떤 수를 빼야 할 것을 잘못하여 800에 어떤 수를 곱했더니 57600이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	690 - ( 57600 / 800 ) 
5429	5429	2419	39 보다 어떤 수만큼 큰 수는 817입니다. 어떤 수보다 239 큰 수는 얼마입니까?	817 - 39 + 239
5430	5430	2629	47에서 658까지의 수가 있을 때, 182보다 크고, 184보다 작은 수는 얼마입니까?	( 182 + 184 ) / 2
